h,a,c,theta_h,theta_a,average edge weight,std. of average comm. states,range of average comm. states,number of communities,modularity
0.01,0.03,0.1,0.3,0.3,0.7923543318063277,0.1979529864221194,0.4977810738080701,4,0.024745919512101342
0.01,0.1,0.1,0.01,0.01,5.301752962233588,0.1621143848128227,0.3242287696256454,2,0.0004474143085329285
0.01,0.1,0.1,0.01,0.03,5.175594241125912,0.15647095131430194,0.3129419026286039,2,1.4284440209538785e-05
0.01,0.1,0.1,0.01,0.1,4.426978600043259,0.053863015437242256,0.10772603087448451,2,0.0013263815570627169
0.01,0.1,0.1,0.01,0.3,2.4846326801762655,0.04724877881838521,0.09449755763677042,2,0.004477031249272095
0.01,0.1,0.1,0.03,0.01,5.233092238422509,0.1997332733678768,0.3994665467357536,2,0.00016778178211313
0.01,0.1,0.1,0.03,0.03,5.214929466436627,0.06993308886855787,0.13986617773711574,2,0.0002654536519810513
0.01,0.1,0.1,0.03,0.1,4.51401151769438,0.175427909999908,0.350855819999816,2,0.0017313964544833638
0.01,0.1,0.1,0.03,0.3,2.5995416848092483,0.35133850178666354,0.8022190791394979,3,0.005104423324741633
0.01,0.1,0.1,0.1,0.01,5.47918768094911,0.13874131464507203,0.27748262929014406,2,0.0005159610878546217
0.01,0.1,0.1,0.1,0.03,5.371540194757687,0.0,0.0,1,4.884981308350689e-15
0.01,0.1,0.1,0.1,0.1,4.475716236649251,0.08851768419196822,0.17703536838393644,2,0.0012189398026990483
0.01,0.1,0.1,0.1,0.3,2.61853758468334,0.11754779321403824,0.2350955864280765,2,0.004685827007785165
0.01,0.1,0.1,0.3,0.01,5.6698023748327335,0.0,0.0,1,-6.661338147750939e-16
0.01,0.1,0.1,0.3,0.03,5.751202177538975,0.1617453817660613,0.3234907635321226,2,0.001399071755491671
0.01,0.1,0.1,0.3,0.1,4.6143234131960025,0.10433355405192907,0.20866710810385813,2,0.0007431795951161058
0.01,0.1,0.1,0.3,0.3,2.780761173577952,0.15177128705726795,0.3035425741145359,2,0.004487009794236857
0.01,0.3,0.1,0.01,0.01,16.3822537103032,0.0,0.0,1,-3.9968028886505635e-15
0.01,0.3,0.1,0.01,0.03,15.964000611164863,0.0,0.0,1,-7.771561172376096e-16
0.01,0.3,0.1,0.01,0.1,14.378674904083994,0.0,0.0,1,-2.4424906541753444e-15
0.01,0.3,0.1,0.01,0.3,8.695509153997602,0.0,0.0,1,-4.440892098500626e-16
0.01,0.3,0.1,0.03,0.01,16.306117500375674,0.0,0.0,1,-1.7763568394002505e-15
0.01,0.3,0.1,0.03,0.03,15.55489613432204,0.0,0.0,1,-3.3306690738754696e-16
0.01,0.3,0.1,0.03,0.1,13.60344337581557,0.0,0.0,1,-2.220446049250313e-16
0.01,0.3,0.1,0.03,0.3,7.438234968148044,0.0,0.0,1,-1.5543122344752192e-15
0.01,0.3,0.1,0.1,0.01,16.68808414864674,0.0,0.0,1,-5.10702591327572e-15
0.01,0.3,0.1,0.1,0.03,15.674114847032412,0.0,0.0,1,-7.771561172376096e-16
0.01,0.3,0.1,0.1,0.1,13.272849781551614,0.0,0.0,1,-2.220446049250313e-16
0.01,0.3,0.1,0.1,0.3,8.238450090077583,0.0,0.0,1,-8.881784197001252e-16
0.01,0.3,0.1,0.3,0.01,16.606768979777797,0.0,0.0,1,1.3322676295501878e-15
0.01,0.3,0.1,0.3,0.03,16.414269854398935,0.0,0.0,1,2.220446049250313e-15
0.01,0.3,0.1,0.3,0.1,14.317899985552055,0.0,0.0,1,-4.440892098500626e-16
0.01,0.3,0.1,0.3,0.3,7.966897446366262,0.0,0.0,1,4.440892098500626e-16
0.03,0.01,0.1,0.01,0.01,1.0536654319830652e-05,2.8104027004309944,11.439123180418111,49,0.4987939635159644
0.03,0.01,0.1,0.01,0.03,9.623109655861283e-06,2.314084424981692,9.828813976223616,49,0.11150633840586115
0.03,0.01,0.1,0.01,0.1,1.1386454485098328e-05,2.4454562437956993,11.838102767960988,67,0.013335412146576872
0.03,0.01,0.1,0.01,0.3,2.6913234198986425e-08,2.470459896862509,10.494385349053555,80,0.9147170802077846
0.03,0.01,0.1,0.03,0.01,0.00011074032441880118,2.7472723899141283,8.830587242852484,19,0.6266710284086272
0.03,0.01,0.1,0.03,0.03,3.3529946729161866e-05,2.78300409654872,10.697338165543798,32,0.3613125474880315
0.03,0.01,0.1,0.03,0.1,4.133170859785605e-06,2.6172051079372602,10.056784226339014,37,0.39924830487016727
0.03,0.01,0.1,0.03,0.3,2.700456999428976e-07,2.7370794157172678,14.650766388585279,57,0.8959644465412041
0.03,0.01,0.1,0.1,0.01,0.0010961295657995504,2.3084519693057475,9.410914563168086,12,0.7210965926063277
0.03,0.01,0.1,0.1,0.03,0.0008918160454770117,3.135904755634912,12.207350593069208,17,0.7381699726181874
0.03,0.01,0.1,0.1,0.1,0.00026419873732115893,4.227493360579268,16.7655986936835,18,0.6623634454108225
0.03,0.01,0.1,0.1,0.3,1.1435798743898503e-05,3.721414516812705,15.306234868291492,36,0.3572277364649834
0.03,0.01,0.1,0.3,0.01,0.0452820838148526,0.942581114806367,2.6646875847590668,4,0.3813260885638451
0.03,0.01,0.1,0.3,0.03,0.04076248429955586,0.7793805962137187,1.9429013966791469,4,0.3305129299321322
0.03,0.01,0.1,0.3,0.1,0.031242923835704543,0.9227004890812114,2.8951640727337633,5,0.3596186433239813
0.03,0.01,0.1,0.3,0.3,0.009908456369742474,1.1765145020041852,3.068331302921587,5,0.49326721708590193
0.03,0.03,0.1,0.01,0.01,0.14519129686840634,0.6937691587390029,1.5575502597247213,3,0.22094780014059964
0.03,0.03,0.1,0.01,0.03,0.13767434597083306,0.41913540305743113,1.026321853889551,3,0.20227109685306394
0.03,0.03,0.1,0.01,0.1,0.07109435216082992,0.7474642418938446,2.1060092696509036,4,0.22620705689045686
0.03,0.03,0.1,0.01,0.3,0.0028289088113915856,0.8344871370307259,3.129733049175666,8,0.4920676617249852
0.03,0.03,0.1,0.03,0.01,0.18786128316577994,0.4007580179080555,0.8925658143536133,3,0.16035390046504688
0.03,0.03,0.1,0.03,0.03,0.17057190897820856,0.3661682750309063,0.8510669165387152,3,0.1886985183218245
0.03,0.03,0.1,0.03,0.1,0.084992501202122,0.5797655031752434,1.5956484925660992,4,0.26586002491641875
0.03,0.03,0.1,0.03,0.3,0.004849435897029472,1.042652537237564,3.522628319583684,7,0.4613355870615511
0.03,0.03,0.1,0.1,0.01,0.2734794942232724,0.32943540258372406,0.8044051856087453,3,0.16676803082821312
0.03,0.03,0.1,0.1,0.03,0.24389528079282943,0.4129267736244146,1.1245804469360106,4,0.17272356744654743
0.03,0.03,0.1,0.1,0.1,0.1498521370940952,0.5163153338814858,1.2429056946885177,3,0.22074750977182156
0.03,0.03,0.1,0.1,0.3,0.019615155084377972,0.7262184853010165,1.6228780931186,3,0.31865011796351855
0.03,0.03,0.1,0.3,0.01,0.7116468360146208,0.2470642744471848,0.6038225745809147,3,0.08723456443544837
0.03,0.03,0.1,0.3,0.03,0.6463012687529763,0.36533729319316555,0.8579637111904527,3,0.09332881703353055
0.03,0.03,0.1,0.3,0.1,0.5053121269481009,0.19680287479453404,0.4232241436829991,3,0.10952427842820556
0.03,0.03,0.1,0.3,0.3,0.1646251066249348,0.6450997985860584,1.5571943177044103,3,0.17787448950674772
0.03,0.1,0.1,0.01,0.01,3.756222093968715,0.16467070853601573,0.3562358763307537,3,0.011703111628486806
0.03,0.1,0.1,0.01,0.03,3.671356236617479,0.020416215189062115,0.04083243037812423,2,0.014740482465572191
0.03,0.1,0.1,0.01,0.1,2.828227497586305,0.3380238316042936,0.8272769452342847,3,0.017593929486848806
0.03,0.1,0.1,0.01,0.3,1.1686151360832813,0.3886441504225436,0.8613290717463122,3,0.038452734215416354
0.03,0.1,0.1,0.03,0.01,3.788486697672349,0.30108180074308927,0.6771848526228645,3,0.01296297662269813
0.03,0.1,0.1,0.03,0.03,3.6220739043326144,0.3200385760251225,0.7497614349152089,3,0.0125412388032307
0.03,0.1,0.1,0.03,0.1,3.0038589702630825,0.3012484158216902,0.7354209357677672,3,0.017942925045641503
0.03,0.1,0.1,0.03,0.3,1.3748168206376694,0.07963481810290865,0.1592696362058173,2,0.040250070148496436
0.03,0.1,0.1,0.1,0.01,4.089089264564594,0.09371172768743218,0.22713224711659222,3,0.013430353140421764
0.03,0.1,0.1,0.1,0.03,3.752770187956412,0.19802836561795928,0.4348242891178408,3,0.011649043767043066
0.03,0.1,0.1,0.1,0.1,3.10602235353954,0.3623024066869628,1.001506131076801,4,0.014505414002821054
0.03,0.1,0.1,0.1,0.3,1.3215229334189562,0.17266333424868088,0.4158322690502294,3,0.03392334494541081
0.03,0.1,0.1,0.3,0.01,4.559493639778526,0.17370326740929723,0.38462659827731194,3,0.009851312175211846
0.03,0.1,0.1,0.3,0.03,4.5541267487716075,0.2081324738510031,0.49199013782395906,3,0.011863066565338046
0.03,0.1,0.1,0.3,0.1,3.7323710104643557,0.2507925888599683,0.5928458060690704,3,0.011504316519269767
0.03,0.1,0.1,0.3,0.3,1.8224972853060741,0.2561093935852136,0.6063080310279998,3,0.029011947162291198
0.03,0.3,0.1,0.01,0.01,14.917099324796554,0.0,0.0,1,4.6629367034256575e-15
0.03,0.3,0.1,0.01,0.03,14.584937466328485,0.05934928399912792,0.11869856799825584,2,0.0004997661670814446
0.03,0.3,0.1,0.01,0.1,12.41424884001968,0.19035794444992907,0.38071588889985813,2,0.000886478826332332
0.03,0.3,0.1,0.01,0.3,6.195060340157545,0.09638403231031589,0.2107021436291851,3,0.0032236976414782154
0.03,0.3,0.1,0.03,0.01,16.02333585838113,0.15946233822246625,0.3189246764449325,2,0.0007897831127672561
0.03,0.3,0.1,0.03,0.03,14.021123946954821,0.12245605115575606,0.24491210231151211,2,0.0011818473096189552
0.03,0.3,0.1,0.03,0.1,12.791764919895627,0.09932065612730474,0.19864131225460946,2,0.0015118037829320863
0.03,0.3,0.1,0.03,0.3,6.977857624495728,0.09786511595496233,0.19573023190992467,2,0.0059140496113125884
0.03,0.3,0.1,0.1,0.01,15.337361339280562,0.0,0.0,1,1.7763568394002505e-15
0.03,0.3,0.1,0.1,0.03,14.508649557304173,0.0,0.0,1,-2.220446049250313e-15
0.03,0.3,0.1,0.1,0.1,12.936563826091284,0.013348933353436343,0.026697866706872686,2,0.0009645057891311259
0.03,0.3,0.1,0.1,0.3,7.891408193773962,0.19265936700485153,0.38531873400970307,2,0.004305759131804532
0.03,0.3,0.1,0.3,0.01,15.858748940125842,0.05578800761906226,0.11157601523812452,2,0.000397337552863114
0.03,0.3,0.1,0.3,0.03,15.621155894331439,0.06270464708614626,0.12540929417229252,2,0.0007637990313282272
0.03,0.3,0.1,0.3,0.1,13.055682329963652,0.0,0.0,1,4.440892098500626e-16
0.03,0.3,0.1,0.3,0.3,6.803280317431436,0.19323703613866983,0.38647407227733965,2,0.003879557729839611
0.1,0.01,0.1,0.01,0.01,1.5885065833553289e-07,3.0002924032557843,15.592307824958482,80,0.8416251678850143
0.1,0.01,0.1,0.01,0.03,2.2528208799005172e-07,3.1044169899389376,13.751669872991613,77,0.8757703635387536
0.1,0.01,0.1,0.01,0.1,9.686298344196855e-08,3.112820477334979,15.984647627456692,82,0.891882928606117
0.1,0.01,0.1,0.01,0.3,9.277089316575287e-08,3.500662303898274,19.099437697239505,85,0.9117582510009674
0.1,0.01,0.1,0.03,0.01,1.8280133798203637e-06,3.2104455041725086,12.043078439209122,51,0.8558703762873197
0.1,0.01,0.1,0.03,0.03,1.7292953809119094e-06,3.4913757530111047,14.944771738912706,56,0.8667541541628571
0.1,0.01,0.1,0.03,0.1,1.2879903261709125e-06,3.4942901365636887,15.199613216896775,57,0.8500890128098064
0.1,0.01,0.1,0.03,0.3,4.219701909556544e-07,3.393543476457467,16.31685968423026,75,0.8979857817226969
0.1,0.01,0.1,0.1,0.01,5.8596827251717573e-05,4.351681231334874,15.361025294666973,25,0.7893480486758331
0.1,0.01,0.1,0.1,0.03,4.6403276610107957e-05,3.6295464395432466,11.710700281525142,22,0.8503325340097361
0.1,0.01,0.1,0.1,0.1,2.9391568093485496e-05,3.8458385604774112,13.750039470791457,29,0.8548961582984669
0.1,0.01,0.1,0.1,0.3,1.1732931384619603e-05,4.167994619766668,14.235621875737,32,0.8733828624957882
0.1,0.01,0.1,0.3,0.01,0.004113882333487084,3.8531810854045974,12.090972189952314,7,0.7004280295701202
0.1,0.01,0.1,0.3,0.03,0.004461647124635305,4.373517393864975,13.24173546805779,9,0.7255240240143581
0.1,0.01,0.1,0.3,0.1,0.0035500067971547646,3.9217063715409424,12.481260803262428,11,0.7034478638186514
0.1,0.01,0.1,0.3,0.3,0.002900273705649749,2.907860223986869,9.502980614777629,9,0.6995429780761548
0.1,0.03,0.1,0.01,0.01,1.3874453447985945e-06,3.303126966543263,15.15104076596122,62,0.8161382306108131
0.1,0.03,0.1,0.01,0.03,6.320527341767322e-07,3.363450833291793,14.990559245424588,71,0.8142375978093024
0.1,0.03,0.1,0.01,0.1,8.570900856326555e-08,3.0115458526987715,14.716812852188788,84,0.8491671315627398
0.1,0.03,0.1,0.01,0.3,3.67085681390703e-08,3.128331472565124,15.19201496655899,88,0.8214724290553946
0.1,0.03,0.1,0.03,0.01,3.3101944712457616e-06,3.8775003290079635,16.336251234939233,58,0.8800769056643253
0.1,0.03,0.1,0.03,0.03,2.6995245235090027e-06,3.2960684025442246,14.52239943055932,43,0.8971262501048213
0.1,0.03,0.1,0.03,0.1,1.0729841255708308e-06,2.908903745752207,13.151553821998087,54,0.8785164764147054
0.1,0.03,0.1,0.03,0.3,5.574325766535429e-07,3.3933559122805392,15.30491733804558,69,0.9084827017082421
0.1,0.03,0.1,0.1,0.01,8.993365534454407e-05,4.195939295877598,13.412200102877053,21,0.8233556780735886
0.1,0.03,0.1,0.1,0.03,7.777229482224508e-05,3.4807272648371788,11.836216775708024,19,0.8454872007764898
0.1,0.03,0.1,0.1,0.1,3.7270295377180276e-05,3.7038166963455272,12.68501639312845,20,0.8647740018722062
0.1,0.03,0.1,0.1,0.3,5.257097337071504e-06,4.168167835879986,17.91244320079599,39,0.8745468362797792
0.1,0.03,0.1,0.3,0.01,0.013654873703636047,2.5010753856674612,8.078458365335912,6,0.6023305625229292
0.1,0.03,0.1,0.3,0.03,0.01285664265410426,2.9532175104056964,9.301877438117831,8,0.5357181643306642
0.1,0.03,0.1,0.3,0.1,0.00975666401925701,3.828552621509083,12.91348390520055,7,0.5998864655638737
0.1,0.03,0.1,0.3,0.3,0.0017201888538744914,4.126620287917407,13.21272675095688,11,0.7473309491003286
0.1,0.1,0.1,0.01,0.01,0.1997390444175206,1.6056831378233059,3.2113662756466117,2,0.2503841948527282
0.1,0.1,0.1,0.01,0.03,0.13494737364112486,1.264381677000912,3.0863417680208167,3,0.20051667600665787
0.1,0.1,0.1,0.01,0.1,0.008982295895521264,1.8553940575668606,5.001033987292146,4,0.3920854646110891
0.1,0.1,0.1,0.01,0.3,0.0003927067258739917,1.8039731408075175,4.798738615973881,4,0.4087062367958516
0.1,0.1,0.1,0.03,0.01,0.26310344872018765,1.7642483553195523,3.5284967106391045,2,0.21436387763874437
0.1,0.1,0.1,0.03,0.03,0.17530020769294433,1.5135458112409692,3.60935133373689,3,0.23285334444833877
0.1,0.1,0.1,0.03,0.1,0.021232209480687193,1.698864221471484,5.087285743670343,5,0.36563360393462174
0.1,0.1,0.1,0.03,0.3,0.0022167498765639795,2.5284503509327836,7.515894486795071,5,0.494291322415583
0.1,0.1,0.1,0.1,0.01,0.44228630946455905,1.1197141292804527,2.2394282585609053,2,0.18556042159733335
0.1,0.1,0.1,0.1,0.03,0.3756555064221928,0.950042646689373,2.319186691049839,3,0.1816576030507188
0.1,0.1,0.1,0.1,0.1,0.1679658904869637,1.2735208989378093,3.116700185583718,3,0.20873391565290753
0.1,0.1,0.1,0.1,0.3,0.0034445020435556442,2.447184845613405,7.0187115378687635,5,0.5325252280284107
0.1,0.1,0.1,0.3,0.01,1.5688884061449646,0.6693737713906207,1.535029627037868,3,0.13078323160403516
0.1,0.1,0.1,0.3,0.03,1.4170095529990154,0.44766935648706574,1.0841673597193757,3,0.12755181643099467
0.1,0.1,0.1,0.3,0.1,0.9023919745737943,0.44166186776702054,1.0801825264069078,3,0.1636058379668909
0.1,0.1,0.1,0.3,0.3,0.16557493146844232,1.243531222600784,2.945418548917532,3,0.225903205578867
0.1,0.3,0.1,0.01,0.01,9.900404862094737,0.12811481533744296,0.3002108594251315,3,0.01670527421243219
0.1,0.3,0.1,0.01,0.03,9.25976880333885,0.24938877364339637,0.6002867561390555,3,0.019754861461021705
0.1,0.3,0.1,0.01,0.1,6.909429392354694,0.2776803591018023,0.6360152973081052,3,0.022328815105937483
0.1,0.3,0.1,0.01,0.3,2.3769185710884395,0.32883065291137165,0.6576613058227433,2,0.05567034471738422
0.1,0.3,0.1,0.03,0.01,9.95355474809433,0.1948886909376678,0.454193500372903,3,0.015890077850323654
0.1,0.3,0.1,0.03,0.03,9.940369580938208,0.10736401856211236,0.25873343414915495,3,0.019996741581227218
0.1,0.3,0.1,0.03,0.1,7.133312198381988,0.04637544498267926,0.09275088996535852,2,0.02354934996787106
0.1,0.3,0.1,0.03,0.3,2.516534928238633,0.3851607985531869,0.9233746741456623,3,0.04844204548498616
0.1,0.3,0.1,0.1,0.01,10.493143652713764,0.172293177630438,0.42112471248417793,3,0.01640480598082237
0.1,0.3,0.1,0.1,0.03,10.733246508642639,0.3523983437470107,0.7533853514056108,3,0.020738063851733574
0.1,0.3,0.1,0.1,0.1,8.055203985371037,0.32073635363361624,0.7548972307380093,3,0.020168511195473554
0.1,0.3,0.1,0.1,0.3,2.941520675039538,0.3758069843577745,0.8510363080996778,3,0.04475016867044915
0.1,0.3,0.1,0.3,0.01,12.387991715773552,0.251625848379965,0.5913978016031549,3,0.012656424147945506
0.1,0.3,0.1,0.3,0.03,11.946334301521572,0.07191190635724044,0.1648962112152522,3,0.014419827388063314
0.1,0.3,0.1,0.3,0.1,9.994191335476465,0.14373745650178832,0.28747491300357664,2,0.018088186805435336
0.1,0.3,0.1,0.3,0.3,4.230684874762891,0.2543812862872107,0.5990926452417829,3,0.03541762134455961
0.3,0.01,0.1,0.01,0.01,5.629452153361805e-07,3.562181829101548,15.622328971276072,80,0.8599165121822443
0.3,0.01,0.1,0.01,0.03,4.0019519559418026e-07,3.203051723791662,14.751731836591588,80,0.9200165713268945
0.3,0.01,0.1,0.01,0.1,2.6832620873222936e-07,3.2816961287006423,18.657067068681645,87,0.8835379025782728
0.3,0.01,0.1,0.01,0.3,2.2148697750588257e-07,3.800310048320759,17.911965099204203,84,0.9066886053494513
0.3,0.01,0.1,0.03,0.01,3.990522393954296e-06,3.9082692545097624,20.713024132638136,58,0.8587014109028739
0.3,0.01,0.1,0.03,0.03,3.2940828838234247e-06,4.0401924081844225,17.780710614688097,61,0.9107145426426128
0.3,0.01,0.1,0.03,0.1,4.068529007308014e-06,3.652061236767265,13.649083087843204,55,0.8634213344080947
0.3,0.01,0.1,0.03,0.3,1.6277476020111355e-06,3.462557582594628,15.31855181693403,72,0.933580265263886
0.3,0.01,0.1,0.1,0.01,0.0001278850711523765,3.944492754624824,15.09182807817064,30,0.8413106642376261
0.3,0.01,0.1,0.1,0.03,9.268986457201495e-05,4.263850708490129,15.55394626465224,22,0.8135738679398533
0.3,0.01,0.1,0.1,0.1,9.768793837062693e-05,4.676731097409903,15.95428690355166,32,0.8831184991345252
0.3,0.01,0.1,0.1,0.3,7.830370990862311e-05,4.401512053821241,17.343042175760456,33,0.8974103187116548
0.3,0.01,0.1,0.3,0.01,0.008525720457235453,2.3640658165025332,7.642271093678,8,0.7482164297311424
0.3,0.01,0.1,0.3,0.03,0.008121439503043284,4.192854766217424,15.659838742160126,12,0.6906754784089089
0.3,0.01,0.1,0.3,0.1,0.010189469394114947,3.1250373126948063,10.062707633764976,8,0.677979599197786
0.3,0.01,0.1,0.3,0.3,0.00786134541476249,4.346736020525594,15.040656400285485,12,0.7176976107072154
0.3,0.03,0.1,0.01,0.01,4.4715612045773724e-07,3.3347483185407163,15.10750168869044,77,0.9137760257775964
0.3,0.03,0.1,0.01,0.03,5.10806528530717e-07,3.3775425245778674,14.307183618766363,81,0.8441845607812501
0.3,0.03,0.1,0.01,0.1,3.0131460933726473e-07,3.6687958537279064,18.055635750090147,83,0.8819751548927584
0.3,0.03,0.1,0.01,0.3,1.2923296795750446e-07,3.1063528123462727,16.20255584095287,91,0.8468947095095837
0.3,0.03,0.1,0.03,0.01,5.5475881396941896e-06,3.5608113809442727,13.394646226495794,52,0.8708321321149141
0.3,0.03,0.1,0.03,0.03,3.917769557812264e-06,4.32439552154019,18.32140076100783,66,0.874775496765985
0.3,0.03,0.1,0.03,0.1,2.500312010924892e-06,3.94650916485073,17.856963146939762,66,0.9001163152455599
0.3,0.03,0.1,0.03,0.3,2.0591077104764223e-06,3.1867210411625413,15.734981945347508,61,0.8905467475243617
0.3,0.03,0.1,0.1,0.01,0.0001665111403914858,4.773276301040254,18.9824447185339,34,0.7767270851439427
0.3,0.03,0.1,0.1,0.03,0.00012289143465693756,4.534214370481621,16.268007830439352,33,0.8348052293039502
0.3,0.03,0.1,0.1,0.1,6.82282529334905e-05,4.633132933385907,15.547237446007896,34,0.8985239218768424
0.3,0.03,0.1,0.1,0.3,4.964439206647078e-05,4.092379465212942,17.20987936086098,29,0.833814078316999
0.3,0.03,0.1,0.3,0.01,0.01216043321103012,4.49761901704676,16.701254224341163,11,0.6969906787257077
0.3,0.03,0.1,0.3,0.03,0.012124370388149194,3.7557701737207716,12.665038836449549,12,0.6513650671988519
0.3,0.03,0.1,0.3,0.1,0.010537995582057006,3.640955756545647,13.079799646681503,11,0.724477100714807
0.3,0.03,0.1,0.3,0.3,0.0073247597711945805,4.319760881373498,15.332675598806706,11,0.7299936523676374
0.3,0.1,0.1,0.01,0.01,3.4914989598230684e-06,3.9067153610682746,17.494331580284452,68,0.8228226500331914
0.3,0.1,0.1,0.01,0.03,1.5062291773734282e-06,3.502768432397581,17.151513123485664,77,0.85157333852564
0.3,0.1,0.1,0.01,0.1,2.9615114925536e-07,3.3044856341174023,14.066652260174088,83,0.8844811351471267
0.3,0.1,0.1,0.01,0.3,2.8978261502369734e-07,3.3392457041653225,16.134625831164154,84,0.8576274319110551
0.3,0.1,0.1,0.03,0.01,1.5342174091931727e-05,3.790070714081722,15.613144392153767,50,0.8607532391443495
0.3,0.1,0.1,0.03,0.03,1.0360717609969424e-05,4.142247855252699,19.49629176170425,54,0.7571615052161145
0.3,0.1,0.1,0.03,0.1,3.459188358871685e-06,4.110936044070451,17.369569607830037,63,0.8250398656040759
0.3,0.1,0.1,0.03,0.3,1.9033085458581537e-06,3.374870501419415,15.972012724314126,71,0.8731103892484635
0.3,0.1,0.1,0.1,0.01,0.00027627100871897365,4.731796143905316,18.143081596936153,22,0.8221102893364292
0.3,0.1,0.1,0.1,0.03,0.0002529419637399999,4.013648819147357,14.019751427483394,21,0.8381135943429997
0.3,0.1,0.1,0.1,0.1,7.223299304576354e-05,4.623750699581517,14.867181336719286,29,0.8829233931842758
0.3,0.1,0.1,0.1,0.3,1.1813946661367204e-05,4.141657661246838,15.439254139479697,43,0.9153025482218548
0.3,0.1,0.1,0.3,0.01,0.03422942469247814,3.752037345568282,12.193108852287816,8,0.6132143109001746
0.3,0.1,0.1,0.3,0.03,0.02713800412059848,3.0929584590649783,10.1221993586657,7,0.6659811226954014
0.3,0.1,0.1,0.3,0.1,0.01826055859909893,3.8221852938331113,12.951741795192026,8,0.6723287952745132
0.3,0.1,0.1,0.3,0.3,0.005421773610706259,4.1811653583784745,13.72048756461863,9,0.7323213116122052
0.3,0.3,0.1,0.01,0.01,0.2307337915206192,2.007539858062694,4.015079716125388,2,0.24193814695358307
0.3,0.3,0.1,0.01,0.03,0.059917608535979626,2.0990717404729393,6.206778719267684,5,0.2578189056818157
0.3,0.3,0.1,0.01,0.1,0.028631872534658164,2.813905554559031,8.06270167466081,5,0.5460185842342395
0.3,0.3,0.1,0.01,0.3,0.006839382140810841,3.263701757276933,8.901608912580805,4,0.5022466207613878
0.3,0.3,0.1,0.03,0.01,0.39858491336755786,1.4594127281944946,3.573986457569349,3,0.2426147454481187
0.3,0.3,0.1,0.03,0.03,0.2275988797119461,1.5403028452832235,3.767904253341043,3,0.19745991064733437
0.3,0.3,0.1,0.03,0.1,0.03152561318031182,2.9975478116796954,9.040057864697228,6,0.5467755047939514
0.3,0.3,0.1,0.03,0.3,0.005854554492398749,3.0321140338469195,8.232460504102704,4,0.533450336465938
0.3,0.3,0.1,0.1,0.01,1.3302898011882986,1.4711616070551772,2.9423232141103544,2,0.2021764065968322
0.3,0.3,0.1,0.1,0.03,1.0776110536030128,1.6581532531323093,3.3163065062646186,2,0.22146155424621672
0.3,0.3,0.1,0.1,0.1,0.21875499375460714,2.361305439483063,4.722610878966126,2,0.2198743540342449
0.3,0.3,0.1,0.1,0.3,0.01565450055302125,2.6067490642950437,7.557094171655189,5,0.5352461904369488
0.3,0.3,0.1,0.3,0.01,3.971853651483874,0.25684136597808443,0.5136827319561689,2,0.1308030373836762
0.3,0.3,0.1,0.3,0.03,3.9893791277199857,0.6580780107781672,1.3161560215563344,2,0.14322262353122156
0.3,0.3,0.1,0.3,0.1,2.6554515701958366,0.8373915402165861,1.6747830804331723,2,0.18607441896597515
0.3,0.3,0.1,0.3,0.3,0.21424297610835172,1.4536463330412754,3.548975907060437,3,0.24246310721789482
0.01,0.01,0.3,0.01,0.01,0.3785502043981748,0.09232228219011275,0.2165549550318535,5,0.03596961531264779
0.01,0.01,0.3,0.01,0.03,0.36032313794734416,0.12150333789668172,0.34986547287740793,5,0.03755397494956721
0.01,0.01,0.3,0.01,0.1,0.3061761196719714,0.07638047144184924,0.24397355700805112,6,0.0426904853322124
0.01,0.01,0.3,0.01,0.3,0.1664879601481203,0.173218830931368,0.5055978886431312,5,0.05796399766493053
0.01,0.01,0.3,0.03,0.01,0.3923822505218593,0.08091708538641365,0.22529095836316954,6,0.03440662765137566
0.01,0.01,0.3,0.03,0.03,0.37898899881641074,0.07443695413047571,0.22482027384177322,5,0.03554313613658697
0.01,0.01,0.3,0.03,0.1,0.31582700707289085,0.06703275163575188,0.1823928622183979,5,0.039135955811368896
0.01,0.01,0.3,0.03,0.3,0.17939272490195823,0.07803787892289908,0.209649902214586,5,0.05993783346260616
0.01,0.01,0.3,0.1,0.01,0.45739081111891505,0.102886803861676,0.304342251998573,5,0.031133594024234944
0.01,0.01,0.3,0.1,0.03,0.442851137396538,0.1619321950422183,0.4404334502412164,4,0.02991004056034831
0.01,0.01,0.3,0.1,0.1,0.3736055748130604,0.09186057471578961,0.22876124111671264,5,0.03274030093871009
0.01,0.01,0.3,0.1,0.3,0.22350062176250665,0.07590311493130167,0.20826398878985208,5,0.051641385124417946
0.01,0.01,0.3,0.3,0.01,0.6600722327010471,0.08778468720788808,0.2414945245781748,5,0.01983880438741387
0.01,0.01,0.3,0.3,0.03,0.6396843603479302,0.06787065556528729,0.17557125145993174,4,0.017492869353590866
0.01,0.01,0.3,0.3,0.1,0.5662085771447826,0.07668920660195015,0.22868410959038388,5,0.02178255193540219
0.01,0.01,0.3,0.3,0.3,0.3775783695814951,0.08427813141700202,0.19904695022967195,5,0.03360815707101368
0.01,0.03,0.3,0.01,0.01,1.0341112143671463,0.10739910185772841,0.32269420087810446,5,0.009005459369419426
0.01,0.03,0.3,0.01,0.03,0.9443456305460023,0.03703549436621082,0.10893070035844887,5,0.010213882109475308
0.01,0.03,0.3,0.01,0.1,0.7289826767851219,0.12737688848326806,0.3589295563082257,6,0.013640712586026196
